user_id,expedition_id
29387394,133394739
29509787,133393393
29509787,133393370
29509787,133393198
29509787,133392990
29509787,133392944
29509787,133392892
29509787,133392857
29387394,133392843
29509787,133392829
29509787,133392782
29509787,133392710
29509787,133392673
29509787,133392612
29509787,133392574
29509787,133391046
29509787,133390493
29509787,133390404
29509787,133388843
29509787,133388052
29509787,133387716
29509787,133387372
29509787,133387313
29509787,133386821
29509787,133385605
29509787,133385544
29509787,133385386
29509787,133381274
29509787,133381125
29509787,133379676
29509787,133379605
29509787,133379036
29509787,133378998
29509787,133378879
29509787,133378798
29509787,133378436
29509787,133378413
29509787,133378331
29509787,133378245
29509787,133377985
29509787,133377822
29509787,133377778
29509787,133377683
29509787,133375336
29509787,133375072
29509787,133374882
29509787,133374783
29509787,133374717
29509787,133374437
29509787,133374375
29509787,133374275
29509787,133374098
29509787,133374035
29509787,133373315
29509787,133373306
29509787,133373241
29509787,133373203
29509787,133373156
29509787,133373119
29509787,133373088
29509787,133373002
29387394,133372137
29387394,133372008
29387394,133371548
29509787,133371348
29387394,133371186
29509787,133370257
29509787,133370206
29509787,133369970
29509787,133369726
29509787,133369699
29509787,133367626
29509787,133367610
29509787,133367104
29509787,133366962
29509787,133366703
29509787,133366631
29509787,133366391
29509787,133365673
29509787,133365635
29509787,133365271
29509787,133365211
29509787,133365181
29509787,133365140
29509787,133364988
29509787,133364834
29509787,133364780
29509787,133364541
29509787,133364261
29509787,133364056
29509787,133363103
29509787,133361806
29509787,133361313
29509787,133360438
29509787,133360420
29509787,133360263
29509787,133359757
29509787,133359709
29509787,133359657
29509787,133359571
29509787,133359414
29509787,133359367
29387394,133358854
29509787,133358700
29387394,133358550
29387394,133357020
29387394,133356708
29509787,133356135
29509787,133355402
29509787,133354417
29509787,133354000
29509787,133353878
29509787,133353789
29387394,133353332
29387394,133352988
29387394,133352610
29387394,133352394
29387394,133352311
29387394,133352088
29509787,133351995
29509787,133351959
29509787,133351468
29387394,133351445
29509787,133351410
29387394,133351378
29387394,133351332
29387394,133351240
29387394,133351149
29509787,133350551
29509787,133350181
29509787,133350088
29509787,133350014
29387394,133349529
29509787,133348272
29509787,133348203
29509787,133348116
29509787,133348056
29509787,133347971
29509787,133347173
29509787,133346865
29509787,133346340
29509787,133344889
29509787,133343494
29509787,133343328
29509787,133342795
29509787,133342766
29387394,133342621
29509787,133342618
29509787,133342452
29509787,133342272
29509787,133342268
29387394,133341521
29509787,133340993
29387394,133330063
29387394,133328826
29509787,133328680
29509787,133328260
29509787,133326567
29509787,133325648
29509787,133324952
29509787,133324590
29509787,133324002
29509787,133323524
29509787,133323475
29509787,133323194
29509787,133322947
29509787,133322756
29509787,133321613
29509787,133321313
29509787,133319127
29509787,133311506
29509787,133311377
29509787,133311278
29509787,133311115
29509787,133310843
29509787,133310800
29509787,133310733
29509787,133310722
29509787,133310652
29509787,133310642
29509787,133310603
29509787,133310565
29509787,133310436
29509787,133310373
29509787,133310167
29509787,133310166
29509787,133310154
29509787,133310140
29509787,133310115
29509787,133309559
29509787,133309354
29509787,133308516
29509787,133307358
29509787,133306937
29509787,133306777
29509787,133306773
29509787,133305427
29509787,133305087
29509787,133304647
29509787,133304472
29509787,133304344
29509787,133304273
29509787,133304244
29509787,133304077
29509787,133304008
29509787,133301864
29509787,133301823
29509787,133301767
29509787,133301407
29509787,133301271
29387394,133300859
29509787,133300771
29509787,133300606
29509787,133300480
29509787,133300429
29509787,133300376
29509787,133300318
29509787,133300300
29509787,133300205
29509787,133300051
29509787,133300030
29509787,133300020
29387394,133286331
29509787,133283778
29509787,133283680
29509787,133283210
29509787,133283165
29509787,133283126
29509787,133283108
29509787,133283075
29509787,133281789
29509787,133281742
29509787,133280969
29509787,133280526
29387394,133280235
29509787,133280118
29509787,133279996
29509787,133279959
29509787,133279648
29509787,133279625
29509787,133279614
29509787,133279602
29509787,133279574
29509787,133279553
29509787,133279538
29509787,133279508
29509787,133279470
29509787,133279451
29509787,133279434
29509787,133279425
29509787,133279397
29509787,133279380
29509787,133277536
29509787,133277477
29509787,133277417
29509787,133277339
29509787,133276938
29509787,133276921
29509787,133276905
29509787,133276829
29509787,133276821
29509787,133276493
29509787,133276475
29509787,133276464
29509787,133276450
29509787,133276438
29509787,133276424
29509787,133276220
29509787,133276206
29509787,133276195
29509787,133276188
29509787,133276175
29509787,133275856
29509787,133275816
29509787,133275791
29509787,133275772
29509787,133275544
29509787,133274989
29509787,133274970
29509787,133274956
29509787,133274885
29509787,133273865
29509787,133267517
29387394,133266982
29509787,133266188
29509787,133265993
29509787,133265905
29509787,133265782
29509787,133265721
29509787,133263115
29387394,133262051
29509787,133259308
29509787,133259304
29509787,133259291
29509787,133259276
29509787,133259264
29509787,133259259
29509787,133259249
29509787,133259235
29509787,133259223
29509787,133259206
29509787,133259199
29509787,133259191
29509787,133259176
29509787,133259142
29509787,133259109
29509787,133258381
29509787,133258230
29509787,133258203
29509787,133258194
29509787,133257673
29509787,133256326
29509787,133256267
29509787,133253896
29509787,133252513
29387394,133251053
29509787,133250743
29387394,133250091
29509787,133249797
29509787,133249747
29509787,133249679
29509787,133249585
29509787,133249503
29509787,133249491
29387394,133249401
29387394,133244759
29509787,133236169
29509787,133235984
29509787,133235915
29509787,133235595
29509787,133235299
29509787,133234369
29509787,133234248
29509787,133233987
29509787,133233880
29509787,133233793
29509787,133233704
29509787,133233287
29509787,133233280
29387394,133233180
29509787,133233105
29509787,133232969
29387394,133232934
29509787,133232225
29387394,133231994
29387394,133231722
29509787,133231647
29509787,133230717
29509787,133230315
29509787,133230081
29509787,133229728
29387394,133229312
29387394,133229216
29387394,133228938
29387394,133228900
29509787,133228826
29509787,133228795
29387394,133228752
29509787,133228303
29509787,133228263
29509787,133228026
29509787,133227956
29509787,133226451
29509787,133226348
29509787,133225891
29509787,133225876
29509787,133225015
29509787,133224324
29509787,133221095
29387394,133219754
29509787,133219683
29509787,133219575
29387394,133218962
29387394,133218706
29509787,133218445
29509787,133218361
29387394,133218004
29509787,133217599
29509787,133217269
29509787,133217054
29509787,133216870
29509787,133216480
29509787,133215406
29509787,133215326
29509787,133215154
29509787,133215080
29509787,133214261
29509787,133214240
29387394,133212499
29387394,133212472
29387394,133212444
29509787,133209186
29509787,133206905
29509787,133206434
29509787,133206426
29387394,133206148
29387394,133206028
29387394,133205918
29387394,133205777
29387394,133205666
29387394,133205298
29387394,133205182
29387394,133205083
29387394,133204930
29387394,133204640
29387394,133204503
29509787,133203119
29509787,133200202
29509787,133200113
29509787,133198927
29509787,133198842
29509787,133198789
29509787,133198765
29509787,133198719
29509787,133197531
29509787,133196157
29509787,133195957
29387394,133191926
29387394,133191779
29387394,133191595
29387394,133191301
29509787,133187020
29509787,133185466
29387394,133178511
29387394,133177995
29387394,133177878
29387394,133177765
29387394,133177718
29387394,133177024
29509787,133176072
29509787,133175636
29509787,133175585
29387394,133174207
29387394,133173969
29387394,133173803
29387394,133173611
29387394,133172248
29387394,133172077
29387394,133172014
29509787,133171701
29387394,133171443
29509787,133170095
29509787,133169569
29509787,133168496
29509787,133168452
29387394,133161831
29509787,133158556
29387394,133157935
29509787,133154092
29509787,133153912
29509787,133153397
29509787,133153094
29509787,133150332
29509787,133150243
29387394,133147262
29509787,133144571
29509787,133144298
29509787,133144215
29509787,133144058
29509787,133144035
29509787,133143851
29509787,133143574
29509787,133143539
29509787,133143455
29387394,133142374
29509787,133139718
29509787,133138659
29509787,133135168
29509787,133134809
29509787,133134660
29509787,133134448
29509787,133134348
29509787,133130717
29509787,133130614
29509787,133130581
29509787,133130354
29509787,133129922
29509787,133129066
29509787,133129038
29509787,133128965
29509787,133128825
29509787,133127760
29509787,133126752
29509787,133126565
29387394,133122850
29387394,133122280
29509787,133122184
29387394,133121708
29387394,133121414
29387394,133121369
29387394,133121124
29509787,133117036
29509787,133116839
29509787,133115118
29509787,133115038
29509787,133114832
29509787,133114404
29509787,133114204
29509787,133114031
29509787,133113993
29509787,133113962
29509787,133111862
29509787,133111366
29509787,133107918
29509787,133107903
29509787,133107374
29509787,133105840
29509787,133105827
29509787,133105808
29509787,133105774
29509787,133105678
29509787,133105182
29509787,133104332
29509787,133104205
29509787,133104186
29509787,133104173
29509787,133104152
29509787,133104130
29509787,133103978
29509787,133103844
29509787,133103780
29509787,133103433
29509787,133103362
29509787,133103220
29509787,133103168
29509787,133103123
29509787,133103081
29509787,133103042
29509787,133103026
29509787,133103016
29509787,133103000
29509787,133102983
29509787,133102872
29509787,133102831
29509787,133102816
29509787,133102447
29509787,133102434
29509787,133102416
29509787,133102406
29509787,133102348
29509787,133102263
29509787,133102186
29509787,133099887
29509787,133099845
29509787,133099509
29509787,133099112
29509787,133088306
29509787,133087890
29509787,133087550
29509787,133087429
29509787,133087162
29509787,133087118
29509787,133087044
29509787,133083110
29509787,133082659
29509787,133082083
29509787,133081901
29387394,133081446
29387394,133081145
29387394,133081127
29509787,133080844
29387394,133080659
29387394,133080502
29387394,133080105
29387394,133079911
29387394,133079422
29387394,133078800
29509787,133078022
29509787,133071370
29509787,133071355
29509787,133070578
29509787,133070520
29509787,133070156
29509787,133069891
29509787,133069824
29509787,133069556
29509787,133069527
29509787,133069495
29509787,133069445
29509787,133069184
29509787,133069103
29387394,133065432
29387394,133065147
29387394,133064966
29387394,133064839
29387394,133064821
29387394,133064624
29387394,133064372
29387394,133063914
29387394,133063380
29387394,133062308
29509787,133060395
29509787,133060343
29509787,133055769
29509787,133055677
29509787,133055605
29509787,133055221
29509787,133055154
29509787,133055061
29509787,133053741
29509787,133053655
29509787,133053648
29509787,133053587
29509787,133053379
29509787,133052981
29509787,133052936
29509787,133048247
29509787,133043751
29509787,133043667
29509787,133043527
29509787,133043387
29509787,133043322
29509787,133043301
29509787,133043293
29509787,133043285
29509787,133043280
29509787,133043276
29509787,133043272
29509787,133043248
29509787,133043104
29509787,133043045
29509787,133043024
29509787,133042904
29509787,133042884
29509787,133042875
29509787,133042870
29509787,133042821
29509787,133042809
29509787,133042787
29509787,133042710
29509787,133041435
29509787,133041378
29509787,133041315
29509787,133041301
29509787,133041283
29509787,133041279
29509787,133041218
29509787,133041170
29509787,133040485
29509787,133040474
29509787,133040454
29509787,133040431
29509787,133040406
29509787,133040396
29509787,133040377
29509787,133040345
29509787,133040299
29509787,133040273
29509787,133040115
29509787,133037045
29509787,133022290
29509787,133019716
29509787,133019701
29509787,133019656
29509787,133017886
29509787,133017869
29509787,133017864
29509787,133017853
29509787,133017846
29509787,133017828
29509787,133017773
29509787,133017754
29509787,133017705
29509787,133017682
29509787,133017665
29509787,133017637
29509787,133017512
29509787,133017417
29509787,133017338
29509787,133016430
29509787,133012580
29387394,133012520
29387394,133011789
29387394,133010892
29509787,133009378
29387394,133007417
29509787,133007369
29387394,133007125
29509787,133007079
29509787,133006776
29509787,133003323
29509787,133003319
29509787,133003178
29509787,133001902
29387394,132999117
29387394,132998768
29387394,132998723
29509787,132996912
29387394,132983264
29387394,132975742
29509787,132973870
29509787,132972444
29509787,132972260
29387394,132966611
29509787,132965973
29387394,132964801
29509787,132963506
29387394,132961187
29509787,132959333
29509787,132959311
29509787,132959268
29509787,132959212
29509787,132959104
29509787,132959028
29509787,132958955
29509787,132958919
29509787,132958731
29509787,132958709
29509787,132958524
29509787,132958428
29509787,132952769
29509787,132952102
29387394,132950301
29509787,132949860
29387394,132946970
29387394,132946857
29387394,132946845
29509787,132945610
29509787,132939891
29509787,132939856
29509787,132939837
29387394,132938888
29387394,132938579
29387394,132938379
29509787,132936038
29509787,132935002
29387394,132933862
29387394,132933670
29509787,132931239
29509787,132930970
29509787,132930411
29387394,132927495
29387394,132926219
29387394,132925690
29387394,132925224
29509787,132921370
29387394,132921040
29387394,132920851
29387394,132920787
29387394,132920477
29509787,132917642
29509787,132915244
29509787,132912207
29509787,132912036
29509787,132911567
29509787,132910298
29509787,132910084
29509787,132908183
29509787,132908118
29509787,132908084
29509787,132908080
29509787,132907975
29509787,132907967
29509787,132907955
29509787,132906281
29509787,132904547
29509787,132903877
29509787,132900501
29509787,132900229
29509787,132900160
29509787,132899561
29509787,132899128
29509787,132898096
29509787,132897875
29509787,132897364
29509787,132897126
29509787,132896926
29509787,132896799
29509787,132893327
29509787,132893171
29509787,132892992
29509787,132892800
29509787,132892630
29509787,132889963
29509787,132888937
29509787,132888489
29509787,132887615
29509787,132887480
29509787,132887456
29509787,132887353
29509787,132887342
29509787,132887071
29509787,132887061
29509787,132886854
29509787,132886655
29509787,132886019
29509787,132885997
29387394,132885068
29509787,132883698
29509787,132877455
29509787,132877453
29509787,132873331
29387394,132871075
29387394,132870712
29387394,132870285
29509787,132869266
29509787,132866127
29387394,132864902
29387394,132864897
29387394,132864876
29387394,132864851
29387394,132864655
29387394,132864111
29509787,132862040
29509787,132862003
29509787,132858323
29509787,132857928
29509787,132857729
29509787,132855831
29387394,132855817
29387394,132855462
29509787,132855217
29387394,132855058
29509787,132854877
29387394,132854818
29509787,132854222
29509787,132854212
29387394,132852036
29387394,132851797
29387394,132851652
29509787,132851325
29509787,132851163
29509787,132850726
29509787,132849415
29509787,132848899
29509787,132848889
29509787,132848542
29509787,132847848
29509787,132847836
29509787,132847829
29509787,132847739
29509787,132846790
29387394,132839443
29387394,132836570
29387394,132836314
29387394,132836143
29387394,132836084
29387394,132836022
29387394,132835903
29387394,132835769
29509787,132831796
29387394,132829111
29387394,132828846
29387394,132828470
29387394,132828052
29387394,132827396
29509787,132826615
29387394,132826604
29509787,132824391
29509787,132819137
29509787,132818741
29509787,132818559
29509787,132816595
29509787,132814774
29509787,132810098
29509787,132807608
29509787,132807494
29509787,132807368
29509787,132807274
29509787,132806691
29387394,132806085
29387394,132805789
29387394,132805198
29387394,132804734
29509787,132804483
29387394,132803987
29509787,132801417
29509787,132801116
29509787,132799748
29387394,132799002
29387394,132798887
29387394,132798662
29387394,132798405
29387394,132798284
29509787,132797060
29509787,132795733
29509787,132794646
29509787,132794643
29509787,132794146
29509787,132793096
29509787,132793070
29509787,132792035
29509787,132790494
29509787,132777020
29387394,132776383
29387394,132776366
29387394,132776307
29387394,132776243
29387394,132775759
29387394,132775659
29387394,132775440
29387394,132774523
29387394,132774461
29387394,132774108
29387394,132772344
29509787,132772286
29387394,132772102
29387394,132767077
29387394,132766002
29509787,132764186
29509787,132764170
29509787,132763531
29509787,132763369
29509787,132763222
29509787,132763130
29509787,132762672
29509787,132762509
29509787,132762495
29509787,132762467
29509787,132762393
29509787,132762352
29509787,132762298
29509787,132762252
29509787,132762159
29509787,132761671
29509787,132761569
29509787,132761231
29509787,132760176
29387394,132760124
29387394,132760026
29387394,132759853
29509787,132759692
29509787,132759419
29509787,132759041
29387394,132758963
29509787,132758187
29509787,132757593
29387394,132757047
29387394,132755716
29387394,132755522
29387394,132755263
29387394,132754838
29509787,132752678
29509787,132752490
29509787,132752261
29509787,132747886
29509787,132747693
29509787,132747514
29509787,132747334
29509787,132747106
29509787,132747098
29509787,132743912
29387394,132742988
29387394,132742699
29387394,132742275
29509787,132740810
29509787,132738397
29387394,132736196
29509787,132735030
29509787,132734454
29509787,132733676
29509787,132733674
29509787,132733661
29387394,132732716
29509787,132729147
29387394,132728746
29387394,132726583
29509787,132726569
29509787,132726198
29509787,132721967
29509787,132721904
29509787,132721571
29509787,132719760
29509787,132719576
29509787,132719548
29509787,132719506
29509787,132719457
29509787,132719395
29509787,132719119
29509787,132718518
29509787,132717531
29509787,132717369
29509787,132717203
29509787,132713771
29509787,132712863
29509787,132712757
29509787,132712622
29509787,132712429
29509787,132712418
29509787,132712150
29509787,132711420
29509787,132711168
29509787,132709309
29509787,132708146
29509787,132705590
29509787,132705404
29509787,132705293
29509787,132705182
29509787,132703624
29509787,132702129
29509787,132698098
29509787,132695900
29509787,132695610
29509787,132695544
29387394,132693515
29387394,132692922
29387394,132691317
29509787,132691265
29509787,132691232
29509787,132691192
29387394,132691093
29509787,132691048
29509787,132690216
29509787,132688357
29509787,132686822
29509787,132686264
29509787,132685082
29509787,132681615
29509787,132681210
29387394,132681015
29509787,132680687
29387394,132680677
29387394,132680624
29509787,132680516
29387394,132680321
29509787,132680121
29509787,132680084
29387394,132680052
29387394,132679886
29509787,132679859
29387394,132679722
29387394,132679700
29387394,132679648
29509787,132679576
29387394,132679528
29509787,132679375
29387394,132679370
29509787,132679287
29387394,132679217
29387394,132678951
29387394,132678930
29387394,132676542
29509787,132674191
29509787,132672310
29509787,132672118
29509787,132671839
29509787,132671469
29509787,132671013
29509787,132670998
29509787,132670586
29509787,132670259
29509787,132669930
29509787,132669543
29509787,132669529
29509787,132666991
29387394,132666570
29387394,132660387
29509787,132658367
29509787,132658219
29509787,132658182
29509787,132657224
29509787,132656485
29509787,132655527
29509787,132654098
29509787,132652023
29509787,132651609
29387394,132650461
29387394,132649454
29509787,132649337
29509787,132646375
29387394,132646329
29509787,132646221
29387394,132645505
29387394,132643403
29509787,132643357
29509787,132643203
29509787,132643119
29509787,132642228
29509787,132640586
29509787,132638385
29509787,132637980
29509787,132637479
29387394,132636515
29509787,132631366
29387394,132630264
29509787,132629039
29509787,132628331
29509787,132628021
29509787,132627703
29509787,132626293
29509787,132623332
29509787,132623002
29387394,132622372
29509787,132622040
29509787,132621765
29509787,132619887
29509787,132618066
29387394,132617137
29387394,132616693
29509787,132615539
29509787,132615477
29509787,132615225
29509787,132615196
29509787,132614917
29509787,132614823
29509787,132614767
29509787,132614683
29509787,132614234
29509787,132614227
29509787,132614115
29509787,132613875
29509787,132613873
29509787,132613859
29509787,132613848
29509787,132613374
29509787,132613335
29509787,132613023
29509787,132612046
29509787,132611414
29509787,132611393
29509787,132610688
29509787,132610025
29509787,132608367
29509787,132607429
29509787,132605506
29509787,132605259
29509787,132605063
29509787,132604666
29387394,132601458
29509787,132597310
29509787,132596036
29509787,132595936
29509787,132595666
29509787,132595462
29509787,132591649
29509787,132590474
29509787,132589258
29509787,132588864
29387394,132587242
29509787,132584395
29509787,132584361
29509787,132584181
29509787,132582334
29509787,132581731
29509787,132576564
29509787,132571295
29509787,132568096
29509787,132567988
29509787,132567912
29509787,132567102
29509787,132562919
29387394,132559495
29509787,132558024
29509787,132555781
29509787,132550692
29509787,132550154
29509787,132547919
29509787,132543504
29387394,132541566
29509787,132541142
29509787,132540522
29509787,132540105
29387394,132538378
29509787,132535968
29509787,132535503
29509787,132534901
29509787,132527001
29509787,132526823
29509787,132526185
29509787,132525781
29509787,132525573
29387394,132524267
29509787,132522072
29509787,132521588
29509787,132513588
29509787,132510971
29387394,132510703
29387394,132509393
29387394,132504940
29509787,132504689
29509787,132497862
29509787,132496885
29387394,132495052
29387394,132489849
29509787,132489649
29509787,132484065
29509787,132481087
29387394,132480277
29387394,132479641
29509787,132476552
29509787,132476469
29509787,132476353
29509787,132476141
29509787,132475656
29509787,132474978
29387394,132468628
29509787,132465801
29387394,132455009
29509787,132454617
29509787,132452431
29509787,132451973
29509787,132451703
29387394,132449280
29387394,132449040
29387394,132448729
29387394,132448553
29509787,132447467
29387394,132445199
29387394,132445048
29509787,132439349
29509787,132438922
29509787,132438805
29509787,132437990
29509787,132437879
29509787,132436934
29509787,132436229
29509787,132435542
29509787,132435438
29387394,132435392
29509787,132435158
29509787,132434851
29509787,132434667
29509787,132434016
29509787,132433996
29509787,132432723
29387394,132431989
29509787,132430917
29387394,132430437
29387394,132430037
29509787,132429489
29509787,132428035
29509787,132427816
29509787,132427350
29509787,132421668
29509787,132421511
29509787,132421505
29509787,132419932
29509787,132419675
29509787,132419239
29509787,132417249
29509787,132416653
29509787,132416483
29509787,132415370
29387394,132415360
29387394,132415184
29509787,132414628
29509787,132414122
29509787,132414068
29387394,132414001
29509787,132413679
29509787,132412277
29509787,132412085
29509787,132411937
29509787,132411740
29509787,132411729
29387394,132408675
29387394,132408599
29509787,132407152
29509787,132407135
29509787,132407114
29509787,132406858
29509787,132406115
29509787,132405788
29509787,132405476
29509787,132405393
29509787,132405329
29509787,132404943
29509787,132404873
29509787,132404565
29509787,132404408
29509787,132403622
29509787,132403581
29509787,132403275
29509787,132402857
29509787,132401785
29509787,132401193
29509787,132401066
29509787,132400458
29387394,132400294
29387394,132400013
29387394,132399109
29509787,132398830
29509787,132398806
29387394,132398763
29509787,132398613
29509787,132398501
29387394,132398065
29509787,132397437
29509787,132397404
29509787,132396849
29509787,132396839
29509787,132396797
29509787,132396594
29509787,132396541
29509787,132396510
29509787,132395749
29509787,132394804
29509787,132394633
29387394,132394529
29509787,132394422
29387394,132394404
29387394,132394271
29509787,132391610
29509787,132391588
29509787,132391501
29509787,132391434
29509787,132391364
29509787,132391288
29509787,132391202
29509787,132391172
29509787,132391149
29509787,132391099
29509787,132391068
29509787,132391034
29509787,132390934
29509787,132390709
29509787,132390636
29509787,132390573
29509787,132390489
29509787,132390390
29509787,132390267
29509787,132389650
29509787,132389577
29509787,132389462
29509787,132389329
29509787,132388715
29509787,132388322
29509787,132388232
29509787,132387566
29509787,132386837
29509787,132386567
29509787,132385255
29509787,132382454
29509787,132379014
29509787,132378615
29509787,132378145
29509787,132377751
29509787,132376707
29509787,132376625
29509787,132376251
29509787,132375943
29509787,132375629
29387394,132372671
29387394,132372623
29387394,132372540
29387394,132372150
29509787,132369520
29387394,132366876
29387394,132366783
29509787,132365591
29509787,132365099
29509787,132364916
29509787,132364744
29509787,132364346
29509787,132364014
29509787,132362547
29509787,132362540
29509787,132362256
29509787,132362086
29509787,132359645
29387394,132357027
29387394,132349612
29509787,132348087
29509787,132348049
29509787,132347954
29509787,132347240
29387394,132344287
29509787,132341260
29509787,132340163
29509787,132339064
29509787,132333844
29509787,132333801
29509787,132333610
29509787,132333608
29509787,132333564
29509787,132333508
29509787,132333356
29509787,132333345
29387394,132333331
29509787,132333245
29509787,132333185
29509787,132333145
29509787,132333135
29509787,132332334
29387394,132325227
29509787,132325152
29509787,132323749
29509787,132322357
29509787,132318185
29509787,132318077
29509787,132318011
29509787,132317963
29509787,132317865
29509787,132315881
29509787,132315183
29509787,132314059
29509787,132313562
29509787,132313378
29509787,132313263
29509787,132311530
29509787,132310839
29509787,132310645
29509787,132310423
29509787,132310196
29509787,132309618
29509787,132309461
29509787,132309249
29509787,132307276
29509787,132307000
29509787,132306174
29509787,132305497
29509787,132304835
29509787,132304168
29509787,132304053
29509787,132302045
29509787,132299355
29509787,132299140
29509787,132298821
29509787,132298482
29509787,132298233
29509787,132298220
29509787,132297964
29509787,132297931
29509787,132297373
29509787,132297150
29509787,132297074
29509787,132296987
29509787,132296644
29509787,132293413
29509787,132293204
29509787,132293135
29509787,132293080
29509787,132292904
29509787,132291803
29509787,132291614
29509787,132291419
29509787,132291078
29509787,132289473
29509787,132289336
29509787,132287900
29509787,132287625
29509787,132287449
29509787,132286947
29509787,132286668
29509787,132286034
29509787,132285984
29509787,132285746
29509787,132285544
29509787,132285277
29509787,132285225
29509787,132284741
29509787,132284387
29509787,132284295
29509787,132282967
29509787,132282856
29509787,132282134
29509787,132280107
29509787,132278321
29509787,132277861
29509787,132277605
29509787,132277339
29509787,132276912
29509787,132276849
29509787,132272534
29509787,132272454
29509787,132272441
29509787,132272110
29509787,132271980
29509787,132271765
29509787,132271566
29509787,132271555
29509787,132271495
29509787,132271407
29509787,132271357
29509787,132271325
29509787,132271304
29509787,132269971
29509787,132264056
29509787,132261269
29509787,132260876
29509787,132260870
29509787,132260518
29387394,132257725
29509787,132256637
29509787,132255856
29509787,132249660
29509787,132247412
29509787,132245952
29509787,132244698
29509787,132244534
29509787,132244205
29509787,132244022
29509787,132243963
29509787,132243156
29509787,132241483
29509787,132237683
29509787,132236443
29509787,132234517
29509787,132234344
29509787,132234231
29509787,132234004
29509787,132233922
29509787,132233471
29509787,132232535
29509787,132232325
29509787,132232171
29509787,132232148
29387394,132231494
29387394,132230199
29387394,132228955
29509787,132223555
29509787,132223167
29509787,132222903
29509787,132222758
29509787,132222714
29509787,132222617
29509787,132222291
29509787,132222037
29509787,132221943
29509787,132221940
29509787,132221252
29509787,132221183
29509787,132221175
29509787,132221163
29509787,132221154
29509787,132220876
29509787,132219439
29509787,132219117
29509787,132219018
29509787,132218902
29509787,132216376
29509787,132215903
29509787,132215020
29509787,132213809
29509787,132212400
29509787,132210252
29509787,132209825
29509787,132209814
29509787,132209807
29509787,132202025
29509787,132201699
29509787,132200584
29509787,132200190
29509787,132200120
29509787,132199997
29509787,132199811
29509787,132199525
29509787,132199285
29509787,132199108
29509787,132198282
29509787,132197043
29509787,132197015
29509787,132196870
29509787,132190685
29509787,132190227
29509787,132189453
29509787,132189415
29509787,132188669
29509787,132188534
29509787,132188410
29509787,132188069
29509787,132187876
29509787,132187462
29509787,132186642
29509787,132186353
29509787,132186198
29509787,132185851
29509787,132185768
29509787,132182846
29509787,132182841
29509787,132182835
29509787,132182497
29509787,132182219
29509787,132181570
29509787,132181132
29509787,132181107
29509787,132181071
29509787,132181025
29509787,132181014
29509787,132180940
29509787,132180844
29509787,132180673
29509787,132180372
29509787,132180349
29509787,132180314
29509787,132180272
29509787,132179409
29509787,132179193
29509787,132178705
29509787,132178398
29509787,132178050
29509787,132177927
29509787,132177842
29509787,132177767
29509787,132177725
29509787,132177614
29509787,132177557
29509787,132177482
29509787,132177441
29509787,132177357
29509787,132177226
29509787,132176935
29509787,132176766
29509787,132173596
29509787,132173337
29387394,132173169
29387394,132173085
29509787,132173046
29509787,132172957
29509787,132172196
29509787,132170344
29509787,132169999
29509787,132166400
29509787,132166214
29509787,132165772
29509787,132165643
29509787,132165535
29509787,132164969
29509787,132164841
29509787,132164701
29509787,132164636
29509787,132164592
29509787,132164582
29509787,132164530
29509787,132163857
29509787,132163058
29509787,132162572
29509787,132162330
29509787,132162218
29509787,132162202
29509787,132162078
29509787,132161319
29509787,132161133
29509787,132160332
29509787,132160103
29509787,132160081
29509787,132160005
29509787,132159972
29509787,132159645
29509787,132139572
29509787,132137094
29509787,132136478
29509787,132136228
29509787,132135888
29509787,132134862
29509787,132134183
29509787,132133966
29509787,132133785
29509787,132133761
29509787,132133565
29509787,132133347
29509787,132131830
29509787,132131721
29509787,132131603
29509787,132131123
29509787,132130689
29509787,132129862
29509787,132128865
29509787,132128597
29509787,132128517
29509787,132128437
29509787,132128276
29509787,132128199
29509787,132127452
29509787,132127232
29509787,132126000
29509787,132125259
29509787,132124476
29509787,132124470
29509787,132124467
29509787,132124374
29509787,132124320
29509787,132123843
29509787,132122715
29509787,132122607
29509787,132122581
29509787,132119416
29509787,132118996
29509787,132118979
29509787,132118671
29509787,132118659
29509787,132118364
29509787,132117310
29509787,132116338
29509787,132116320
29509787,132116025
29509787,132115806
29509787,132115603
29509787,132115309
29509787,132114898
29509787,132112869
29509787,132112623
29509787,132111932
29509787,132111694
29509787,132111616
29509787,132110981
29509787,132108740
29509787,132107622
29509787,132107618
29509787,132107613
29509787,132106443
29509787,132106212
29509787,132105654
29509787,132105283
29509787,132104775
29509787,132103458
29509787,132101213
29509787,132100100
29509787,132099664
29509787,132099128
29509787,132098975
29509787,132098956
29509787,132098733
29509787,132094915
29509787,132094476
29509787,132092795
29509787,132092375
29509787,132091873
29509787,132091711
29509787,132091288
29509787,132091054
29509787,132089474
29509787,132089344
29509787,132088647
29509787,132088359
29509787,132086660
29509787,132086514
29509787,132086270
29509787,132085829
29509787,132084880
29509787,132084862
29509787,132084809
29509787,132084744
29509787,132076824
29509787,132076627
29509787,132073941
29509787,132072919
29387394,132072243
29387394,132072140
29387394,132072041
29387394,132071981
29509787,132071513
29509787,132070587
29509787,132070574
29509787,132069938
29509787,132069513
29509787,132069477
29387394,132064499
29387394,132063814
29387394,132063372
29387394,132063160
29509787,132063100
29509787,132059692
29509787,132058638
29509787,132058422
29509787,132058315
29509787,132058000
29509787,132057447
